playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8482078,2023,Lucas Raymond,DET,L,4on5,77,583.0,32.0,15.13,0.01,0.09,0.08,0.09,0.09,0.12,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,5.0,4.0,22.0,7.0,8.0,6.0,11.0,0.0,2.0,7814.0,0.0,0.0,0.0,0.0,0.84,0.03,0.02,0.03,0.02,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.03,0.03,0.03,7.33,2.13,1.82,2.13,1.82,8.0,2.0,2.0,12.0,1.0,1.0,0.0,5.0,2.0,3.0,0.11,0.26,1.76,0.0,0.0,1.0,12.0,10.0,10.0,0.14,0.86,0.86,1.41,1.41,1.4,2.19,21.87,28.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0
8482078,2023,Lucas Raymond,DET,L,5on4,77,11925.0,164.0,52.76,0.88,0.89,0.86,0.85,0.84,0.83,340.0,31.45,4.55,2.59,6.61,1.11,19.07,10.07,4.39,4.55,4.39,5.0,5.0,31.0,13.0,23.0,67.0,15.0,5.0,3.0,1.0,5.0,0.0,15.0,16.0,26.0,39.0,2.0,4.0,0.0,4.0,0.0,1.0,29.0,10.0,5.0,0.9,1.13,2.51,1.0,2.0,2.0,67.0,44.0,44.0,0.0,0.7,1.96,1.58,3.67,3.67,3.55,164.0,87.0,5.0,13.0,59.0,27.0,8.0,27.0,102.0,0.0,0.0,12367.0,4.0,0.0,0.0,0.0,197.14,26.99,25.55,26.99,25.55,193.0,78.0,89.0,360.0,24.0,16.0,3.0,185.0,55.0,31.0,5.26,6.26,15.47,1.0,11.0,12.0,360.0,271.0,271.0,4.33,4.86,4.86,26.46,26.46,25.07,40.47,3.75,3.71,3.75,3.71,49.0,4.0,6.0,59.0,5.0,2.0,0.0,39.0,9.0,5.0,1.1,1.09,1.56,3.0,2.0,0.0,59.0,53.0,53.0,0.43,0.54,0.54,3.64,3.64,3.62,25.63,3.17,353.0,61.0,0.0,0.04,0.0,1.0,0.0,1.0
8478427,2023,Sebastian Aho,CAR,C,other,75,4444.0,78.0,81.91,0.53,0.55,0.69,0.42,0.64,0.42,207.0,16.85,4.39,1.17,2.87,0.54,9.09,4.94,4.11,4.39,4.11,4.0,3.0,17.0,6.0,9.0,32.0,16.0,9.0,1.0,2.0,0.0,0.0,7.0,6.0,8.0,14.0,2.0,6.0,29.0,3.0,4.0,2.0,11.0,5.0,7.0,0.57,0.49,3.33,2.0,2.0,5.0,32.0,23.0,23.0,0.0,0.35,0.35,0.46,4.28,4.28,4.02,78.0,26.0,8.0,10.0,34.0,10.0,10.0,28.0,30.0,29.0,26.0,3988.0,6.0,0.0,0.0,1.0,80.76,19.86,18.73,19.86,18.73,75.0,38.0,57.0,170.0,23.0,6.0,2.0,52.0,29.0,32.0,2.32,3.03,14.52,3.0,5.0,15.0,170.0,113.0,113.0,1.67,1.71,1.99,19.55,19.55,18.92,44.51,17.91,16.2,17.91,16.2,39.0,24.0,15.0,78.0,17.0,3.0,1.0,21.0,10.0,32.0,0.68,1.19,16.05,2.0,3.0,12.0,78.0,63.0,63.0,0.76,1.85,1.85,16.82,16.82,15.79,8.43,6.89,69.0,94.0,0.0,0.07,0.0,1.0,0.0,1.0
8478427,2023,Sebastian Aho,CAR,C,all,75,88331.0,1745.0,95.67,0.59,0.54,0.61,0.58,0.6,0.57,150.0,214.13,25.77,14.95,47.72,7.46,119.35,84.75,24.44,25.86,24.52,33.0,19.0,210.0,90.0,85.0,385.0,87.0,35.0,19.0,5.0,31.0,1.0,108.0,106.0,175.0,265.0,15.0,34.0,550.0,43.0,48.0,56.0,203.0,65.0,32.0,7.09,7.82,10.86,9.0,14.0,12.0,389.87,300.0,303.91,18.0,3.41,3.94,3.37,25.81,25.87,24.9,1745.0,368.0,139.0,202.0,1036.0,258.0,228.0,295.0,964.0,550.0,463.0,184831.0,34.0,24.0,12.0,17.0,960.7,105.99,100.35,106.65,100.93,887.0,444.0,495.0,1826.0,118.0,98.0,16.0,955.0,241.0,135.0,28.83,28.6,48.56,32.0,42.0,44.0,1842.58,1331.0,1341.67,15.22,19.32,19.5,101.71,102.1,98.75,646.41,74.86,69.91,74.43,69.52,625.0,259.0,263.0,1147.0,59.0,74.0,9.0,630.0,156.0,98.0,17.72,19.24,37.9,18.0,15.0,26.0,1134.3,884.0,877.09,9.37,18.11,18.11,66.12,65.82,63.95,150.7,127.39,3495.0,2546.0,0.0,0.0,0.0,0.0,0.0,0.0
8478427,2023,Sebastian Aho,CAR,C,5on5,75,63705.0,1313.0,95.67,0.54,0.57,0.57,0.6,0.56,0.59,292.0,139.96,13.08,9.28,33.45,4.88,78.4,57.91,12.64,13.17,12.72,18.0,6.0,125.0,72.0,49.0,246.0,39.0,15.0,10.0,2.0,21.0,1.0,76.0,74.0,110.0,182.0,10.0,20.0,376.0,37.0,34.0,43.0,142.0,44.0,11.0,4.8,5.42,2.85,4.0,7.0,4.0,250.87,197.0,200.91,15.0,1.92,1.72,1.45,13.55,13.6,13.22,1313.0,220.0,99.0,167.0,827.0,211.0,178.0,203.0,721.0,376.0,347.0,158173.0,20.0,24.0,12.0,13.0,626.93,49.62,47.25,50.28,47.82,556.0,314.0,313.0,1183.0,56.0,58.0,7.0,683.0,137.0,50.0,19.74,16.55,13.33,23.0,23.0,10.0,1199.58,870.0,880.67,7.99,9.61,9.51,48.09,48.48,47.12,491.39,42.29,39.93,41.86,39.55,474.0,199.0,211.0,884.0,30.0,58.0,7.0,511.0,119.0,43.0,14.72,14.61,12.96,14.0,10.0,6.0,871.3,673.0,666.09,6.42,12.39,12.39,36.33,36.02,35.36,122.97,93.86,3151.0,2071.0,1.11,0.88,29.0,33.0,24.0,23.0
8478427,2023,Sebastian Aho,CAR,C,4on5,75,7648.0,205.0,91.05,0.18,0.14,0.27,0.17,0.3,0.2,238.0,12.79,1.72,0.7,1.79,0.44,4.05,8.3,1.72,1.72,1.72,1.0,0.0,14.0,3.0,6.0,23.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,13.0,13.0,16.0,1.0,4.0,23.0,3.0,6.0,2.0,11.0,2.0,4.0,0.38,0.25,1.09,0.0,1.0,0.0,23.0,17.0,17.0,2.0,0.16,0.06,0.06,1.82,1.82,1.82,205.0,3.0,32.0,5.0,165.0,11.0,27.0,29.0,138.0,23.0,69.0,14891.0,4.0,0.0,0.0,1.0,29.09,2.49,2.48,2.49,2.48,34.0,7.0,6.0,47.0,2.0,1.0,0.0,34.0,3.0,4.0,1.03,0.36,1.09,1.0,1.0,0.0,47.0,41.0,41.0,0.32,0.06,0.06,2.75,2.75,2.75,72.77,11.49,10.64,11.49,10.64,70.0,27.0,31.0,128.0,11.0,12.0,1.0,61.0,16.0,20.0,1.31,2.02,8.16,2.0,1.0,8.0,128.0,97.0,97.0,1.7,3.83,3.83,9.36,9.36,9.21,3.64,22.46,66.0,323.0,0.1,0.0,1.0,0.0,1.0,0.0
8478427,2023,Sebastian Aho,CAR,C,5on4,75,12534.0,149.0,94.86,0.93,0.87,0.9,0.85,0.87,0.83,236.0,43.78,6.52,3.76,9.44,1.57,27.48,13.21,5.92,6.52,5.92,10.0,9.0,53.0,9.0,20.0,82.0,29.0,10.0,7.0,1.0,10.0,0.0,23.0,12.0,43.0,52.0,2.0,4.0,120.0,0.0,3.0,9.0,38.0,14.0,10.0,1.29,1.65,3.58,3.0,4.0,3.0,82.0,62.0,62.0,1.0,0.97,1.81,1.39,6.1,6.1,5.79,149.0,119.0,0.0,20.0,10.0,26.0,13.0,35.0,75.0,120.0,19.0,7465.0,4.0,0.0,0.0,2.0,222.42,33.89,31.78,33.89,31.78,220.0,85.0,115.0,420.0,37.0,33.0,7.0,184.0,72.0,49.0,5.6,8.67,19.61,5.0,13.0,19.0,420.0,305.0,305.0,5.22,7.94,7.94,31.18,31.18,29.81,32.21,2.53,2.5,2.53,2.5,35.0,9.0,3.0,47.0,1.0,1.0,0.0,33.0,9.0,2.0,0.87,1.16,0.5,0.0,1.0,0.0,47.0,44.0,44.0,0.39,0.04,0.04,2.88,2.88,2.85,15.38,2.24,206.0,35.0,0.01,0.1,2.0,2.0,2.0,2.0
8481093,2023,Rafael Harvey-Pinard,MTL,L,other,40,639.0,12.0,5.33,0.19,0.31,0.17,0.37,0.17,0.37,86.0,0.58,0.5,0.04,0.01,0.02,0.23,0.21,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.51,0.51,0.51,12.0,2.0,3.0,1.0,6.0,1.0,0.0,3.0,8.0,3.0,0.0,2128.0,0.0,0.0,0.0,1.0,2.84,0.82,0.81,0.82,0.81,1.0,3.0,1.0,5.0,0.0,1.0,0.0,2.0,0.0,2.0,0.09,0.0,0.73,0.0,0.0,0.0,5.0,4.0,4.0,0.04,0.23,0.23,0.63,0.63,0.63,14.75,3.41,2.83,3.41,2.83,12.0,7.0,5.0,24.0,4.0,4.0,1.0,8.0,5.0,6.0,0.39,0.58,2.44,2.0,1.0,1.0,24.0,19.0,19.0,0.39,1.36,1.99,1.81,1.81,1.67,3.98,9.0,42.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0
8481093,2023,Rafael Harvey-Pinard,MTL,L,all,40,30063.0,651.0,5.63,0.36,0.45,0.39,0.45,0.38,0.46,352.0,30.92,5.09,2.41,6.73,1.13,15.35,12.28,4.93,5.11,4.95,6.0,1.0,23.0,20.0,13.0,56.0,8.0,1.0,2.0,1.0,2.0,0.0,16.0,22.0,22.0,42.0,3.0,6.0,13.0,38.0,5.0,12.0,24.0,11.0,8.0,1.03,1.39,2.68,0.0,1.0,0.0,56.22,43.0,43.22,10.0,0.53,0.39,1.57,4.05,4.08,4.0,651.0,57.0,108.0,95.0,391.0,99.0,109.0,85.0,358.0,13.0,27.0,115798.0,6.0,12.0,6.0,40.0,180.45,15.9,15.47,15.86,15.43,173.0,80.0,124.0,377.0,12.0,15.0,1.0,196.0,39.0,18.0,5.6,4.82,5.48,8.0,3.0,1.0,371.02,253.0,249.9,2.44,3.26,3.26,15.09,15.06,14.88,298.27,28.63,26.47,28.78,26.6,283.0,135.0,173.0,591.0,26.0,32.0,5.0,322.0,66.0,30.0,8.38,7.99,12.26,12.0,5.0,9.0,595.14,418.0,421.09,4.95,7.96,7.96,25.63,25.73,24.86,92.12,113.39,1787.0,2169.0,0.0,0.0,0.0,0.0,0.0,0.0
8481093,2023,Rafael Harvey-Pinard,MTL,L,5on5,40,24037.0,502.0,5.63,0.45,0.45,0.45,0.45,0.43,0.46,354.0,23.75,3.8,1.81,5.48,0.84,11.61,8.45,3.65,3.82,3.67,5.0,1.0,17.0,15.0,12.0,44.0,7.0,1.0,2.0,1.0,2.0,0.0,13.0,14.0,16.0,31.0,2.0,4.0,8.0,36.0,2.0,8.0,16.0,10.0,6.0,0.7,1.23,1.87,0.0,1.0,0.0,44.22,32.0,32.22,8.0,0.39,0.39,1.57,2.61,2.65,2.57,502.0,46.0,56.0,87.0,313.0,86.0,86.0,63.0,267.0,8.0,23.0,89612.0,4.0,10.0,5.0,28.0,158.18,12.78,12.37,12.73,12.33,152.0,69.0,115.0,336.0,11.0,13.0,1.0,172.0,37.0,12.0,4.85,4.48,3.45,8.0,3.0,0.0,330.02,221.0,217.9,2.06,2.95,3.03,11.81,11.78,11.62,203.7,15.36,14.91,15.49,15.04,194.0,97.0,120.0,411.0,12.0,22.0,2.0,235.0,42.0,14.0,6.19,4.96,4.21,7.0,3.0,2.0,415.14,291.0,294.09,2.75,3.99,3.36,14.74,14.83,14.51,59.26,71.77,1361.0,1638.0,1.26,0.31,17.0,11.0,14.0,8.0
8481093,2023,Rafael Harvey-Pinard,MTL,L,4on5,40,4686.0,114.0,5.56,0.11,0.12,0.12,0.09,0.14,0.11,125.0,3.78,0.53,0.23,0.52,0.1,1.17,2.45,0.53,0.53,0.53,1.0,0.0,4.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,0.07,0.15,0.31,0.0,0.0,0.0,5.0,5.0,5.0,2.0,0.05,0.0,0.0,0.58,0.58,0.58,114.0,3.0,49.0,6.0,56.0,11.0,21.0,14.0,68.0,2.0,1.0,9406.0,2.0,0.0,0.0,0.0,11.63,1.22,1.21,1.22,1.21,14.0,2.0,4.0,20.0,1.0,0.0,0.0,12.0,2.0,2.0,0.26,0.34,0.62,0.0,0.0,1.0,20.0,16.0,16.0,0.16,0.0,0.0,1.37,1.37,1.37,74.8,9.56,8.44,9.56,8.44,71.0,31.0,46.0,148.0,10.0,5.0,2.0,74.0,19.0,9.0,1.7,2.44,5.41,3.0,1.0,6.0,148.0,102.0,102.0,1.78,2.4,2.4,8.94,8.94,8.54,2.09,15.39,29.0,298.0,0.0,0.06,0.0,2.0,0.0,2.0
8481093,2023,Rafael Harvey-Pinard,MTL,L,5on4,40,701.0,23.0,-1.52,0.78,0.75,0.67,0.78,0.67,0.74,132.0,2.81,0.26,0.34,0.72,0.17,2.34,1.17,0.26,0.26,0.26,0.0,0.0,2.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,0.0,0.09,0.0,0.0,0.35,0.35,0.34,23.0,6.0,0.0,1.0,16.0,1.0,2.0,5.0,15.0,0.0,0.0,4646.0,0.0,0.0,0.0,4.0,7.8,1.09,1.07,1.09,1.07,6.0,6.0,4.0,16.0,0.0,1.0,0.0,10.0,0.0,2.0,0.4,0.0,0.69,0.0,0.0,0.0,16.0,12.0,12.0,0.19,0.07,0.0,1.28,1.28,1.26,5.02,0.3,0.29,0.3,0.29,6.0,0.0,2.0,8.0,0.0,1.0,0.0,5.0,0.0,1.0,0.1,0.0,0.21,0.0,0.0,0.0,8.0,6.0,6.0,0.04,0.21,0.21,0.14,0.14,0.14,7.32,2.39,102.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
8478904,2023,Steven Lorentz,FLA,C,other,36,114.0,2.0,0.28,0.08,0.64,0.25,0.58,0.25,0.6,26.0,0.84,0.07,0.03,0.13,0.03,0.23,0.51,0.07,0.07,0.07,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.08,0.08,0.08,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,614.0,0.0,0.0,0.0,0.0,0.84,0.07,0.07,0.07,0.07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.08,0.08,0.08,2.54,0.86,0.7,0.86,0.7,3.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,0.04,0.0,0.82,0.0,0.0,0.0,3.0,3.0,3.0,0.08,0.47,0.47,0.46,0.46,0.46,1.59,0.91,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8478904,2023,Steven Lorentz,FLA,C,all,36,18789.0,471.0,2.58,0.42,0.57,0.48,0.58,0.48,0.57,389.0,34.75,3.54,2.4,7.95,1.06,16.67,12.38,3.42,3.49,3.38,1.0,1.0,29.0,15.0,16.0,60.0,3.0,1.0,5.0,0.0,4.0,0.0,17.0,17.0,28.0,43.0,5.0,10.0,67.0,67.0,13.0,5.0,25.0,16.0,3.0,0.81,1.99,0.75,1.0,0.0,0.0,60.01,44.0,43.74,1.0,0.5,1.01,0.98,3.06,3.04,3.02,471.0,49.0,37.0,77.0,308.0,80.0,73.0,47.0,271.0,67.0,66.0,112018.0,10.0,0.0,0.0,14.0,134.03,9.96,9.69,9.87,9.61,129.0,55.0,79.0,263.0,4.0,14.0,0.0,146.0,28.0,10.0,3.84,3.29,2.83,4.0,0.0,0.0,264.16,184.0,184.66,1.75,2.84,2.84,8.86,8.88,8.76,148.56,13.94,12.99,13.63,12.74,150.0,50.0,85.0,285.0,13.0,20.0,4.0,148.0,30.0,22.0,3.72,3.59,6.64,6.0,2.0,5.0,279.34,200.0,196.34,2.07,4.68,4.68,11.34,11.16,10.86,118.77,88.72,2223.0,1621.0,0.0,0.0,0.0,0.0,0.0,0.0
8478904,2023,Steven Lorentz,FLA,C,5on5,36,17640.0,441.0,2.58,0.46,0.57,0.49,0.58,0.49,0.56,381.0,33.91,3.46,2.36,7.82,1.03,16.44,11.88,3.34,3.41,3.3,1.0,1.0,28.0,15.0,16.0,59.0,3.0,1.0,5.0,0.0,4.0,0.0,16.0,17.0,27.0,42.0,5.0,10.0,65.0,65.0,12.0,3.0,24.0,16.0,3.0,0.73,1.99,0.75,1.0,0.0,0.0,59.01,43.0,42.74,0.0,0.5,1.01,0.98,2.98,2.96,2.94,441.0,49.0,35.0,76.0,281.0,76.0,69.0,45.0,251.0,65.0,64.0,84920.0,10.0,0.0,0.0,14.0,129.21,9.54,9.28,9.45,9.2,125.0,53.0,78.0,256.0,4.0,13.0,0.0,141.0,28.0,9.0,3.63,3.29,2.63,4.0,0.0,0.0,257.16,178.0,178.66,1.7,2.64,2.64,8.6,8.61,8.49,135.92,11.1,10.32,10.78,10.07,141.0,43.0,79.0,263.0,12.0,19.0,4.0,141.0,27.0,16.0,3.48,3.23,4.39,6.0,2.0,4.0,257.34,184.0,180.34,1.83,4.21,4.21,8.71,8.54,8.26,66.58,50.69,1623.0,1198.0,0.3,0.42,17.0,10.0,11.0,8.0
8478904,2023,Steven Lorentz,FLA,C,4on5,36,975.0,26.0,2.17,0.15,0.11,0.24,0.23,0.28,0.23,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,1.0,24.0,3.0,3.0,2.0,18.0,0.0,0.0,5087.0,0.0,0.0,0.0,0.0,3.98,0.34,0.33,0.34,0.33,3.0,2.0,1.0,6.0,0.0,1.0,0.0,4.0,0.0,1.0,0.14,0.0,0.21,0.0,0.0,0.0,6.0,5.0,5.0,0.04,0.21,0.21,0.18,0.18,0.18,10.1,1.99,1.98,1.99,1.98,6.0,7.0,6.0,19.0,1.0,0.0,0.0,6.0,3.0,4.0,0.2,0.36,1.43,0.0,0.0,1.0,19.0,13.0,13.0,0.17,0.0,0.0,2.16,2.16,2.15,1.25,9.85,34.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0
8478904,2023,Steven Lorentz,FLA,C,5on4,36,60.0,2.0,-0.08,0.0,0.99,0.0,0.9,0.0,0.87,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41,0.03,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8477454,2023,Adam Erne,EDM,L,other,23,34.0,1.0,-0.29,0.0,0.81,0.0,0.78,0.0,0.75,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.05,0.05,0.05,0.05,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.06,0.06,0.06,0.35,0.08,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
